date,corona,capsule,machine,homecafe
2020-10-31,5.50729,25.8932,36.00381,22.96983
2020-11-01,10.07112,37.91778,49.03536,30.85846
2020-11-02,7.86718,34.99807,51.01634,30.53364
2020-11-03,5.41746,32.57779,49.99801,32.29698
2020-11-04,5.61965,32.34729,49.08309,30.67285
2020-11-05,6.05917,28.62082,46.52929,28.21345
2020-11-06,5.85439,32.3857,43.59361,28.95591
2020-11-07,4.38538,32.50096,41.6365,28.21345
2020-11-08,4.56042,39.33922,53.53434,34.94199
2020-11-09,6.26972,36.76527,74.00453,29.41995
2020-11-10,5.58445,33.73031,53.56219,29.14153
2020-11-11,5.40734,32.69304,47.93348,27.05336
2020-11-12,5.84194,31.88628,45.5388,29.23433
2020-11-13,9.65288,30.04225,40.59429,26.17169
2020-11-14,9.52395,30.46484,39.568,25.93967
2020-11-15,9.63113,34.99807,46.46962,29.32714
2020-11-16,14.09701,33.76872,47.17769,35.54524
2020-11-17,12.89994,35.61275,48.87624,30.62645
2020-11-18,21.73455,32.84671,47.48796,33.31786
2020-11-19,23.06987,34.95966,46.68841,36.38051
2020-11-20,22.42497,31.84786,43.52201,29.04872
2020-11-21,19.28253,32.3857,40.4312,29.32714
2020-11-22,20.83574,37.68728,44.92621,36.84454
2020-11-23,21.3509,37.0726,48.51823,35.96287
2020-11-24,18.10054,35.76642,48.23978,35.26682
2020-11-25,22.24255,33.76872,50.10143,34.80278
2020-11-26,48.40056,33.46139,44.91825,37.81902
2020-11-27,35.52447,33.11563,47.49592,36.10208
2020-11-28,25.24133,39.76181,51.09192,38.74709
2020-11-29,31.3923,46.98424,56.50582,45.0116
2020-11-30,31.54617,40.6454,57.49632,40.83526
2020-12-01,21.14642,39.87706,58.69366,37.21577
2020-12-02,20.46287,37.64886,60.19332,39.39675
2020-12-03,20.65972,41.22166,56.26715,39.30394
2020-12-04,32.96475,37.57203,51.438,37.03016
2020-12-05,21.59925,42.06684,55.30848,40.0464
2020-12-06,26.35378,48.9051,55.83754,47.74941
2020-12-07,25.79867,43.7572,58.45896,45.66125
2020-12-08,21.5786,45.37072,56.87974,44.50116
2020-12-09,22.36989,45.79331,64.14336,42.87703
2020-12-10,21.95751,43.41144,56.57742,44.87238
2020-12-11,25.75261,40.29965,50.87712,42.45939
2020-12-12,45.52264,43.52669,53.22009,46.21809
2020-12-13,46.28487,52.05532,59.57675,60.64965
2020-12-14,44.52544,50.28812,65.22136,48.21345
2020-12-15,34.52029,48.25201,59.81144,55.63805
2020-12-16,36.74064,46.60007,63.55861,49.09512
2020-12-17,33.3388,40.6454,60.88945,46.03248
2020-12-18,27.70343,40.4149,55.84152,43.61948
2020-12-19,22.92583,43.7572,58.41918,49.09512
2020-12-20,25.35365,52.97733,63.91264,59.48955
2020-12-21,29.58536,56.28121,76.10883,51.64733
2020-12-22,23.47876,48.32885,67.13473,44.73317
2020-12-23,21.73691,44.17979,64.85938,40.0464
2020-12-24,16.94496,36.68843,53.62981,38.09744
2020-12-25,19.66282,45.87014,56.00859,38.32946
2020-12-26,20.84279,47.71417,62.72723,47.09976
2020-12-27,24.77112,55.24394,68.04964,57.49419
2020-12-28,20.51006,49.32769,74.50177,49.00232
2020-12-29,19.01932,45.9854,69.28676,47.33178
2020-12-30,16.36194,54.78294,100,45.80046
2020-12-31,14.79837,42.37418,68.61848,38.74709
2021-01-01,13.4156,55.62812,63.73364,44.45475
2021-01-02,16.22807,54.74452,73.24873,51.64733
2021-01-03,14.26351,57.8179,70.80631,56.47331
2021-01-04,16.77767,47.0995,75.15016,50.25522
2021-01-05,15.34404,46.90741,71.78089,45.33642
2021-01-06,14.14839,48.13676,74.11989,48.35266
2021-01-07,12.87621,45.60122,67.4092,48.8631
2021-01-08,12.88449,43.37303,68.41163,45.52204
2021-01-09,11.56469,48.36726,67.57229,49.32714
2021-01-10,11.46201,61.08336,72.50487,60.83526
2021-01-11,15.24003,49.71187,78.36827,51.92575
2021-01-12,13.98564,49.25086,78.1654,49.60556
2021-01-13,13.19831,48.4441,77.81932,48.16705
2021-01-14,13.3166,46.17748,72.40542,50.85846
2021-01-15,12.35382,43.60353,65.82998,46.40371
2021-01-16,13.39787,48.94352,65.1975,46.21809
2021-01-17,8.91524,56.31963,67.57229,53.03944
2021-01-18,11.14364,45.21705,81.60626,50.30162
2021-01-19,10.45461,47.82942,79.9634,45.66125
2021-01-20,10.07328,46.94583,92.446,45.0116
2021-01-21,9.32934,48.40568,71.04101,44.22273
2021-01-22,9.36749,42.79677,66.59373,43.06264
2021-01-23,8.05184,48.21359,59.22272,41.62412
2021-01-24,8.58933,59.08567,68.2724,52.99303
2021-01-25,11.20032,45.17864,66.94379,46.2645
2021-01-26,9.85509,47.33,69.19925,45.98607
2021-01-27,11.28332,44.25662,71.39902,40.78886
2021-01-28,9.24881,41.68267,66.02887,42.83062
2021-01-29,8.63566,44.90971,56.80019,40.0928
2021-01-30,7.88136,46.56165,53.28772,40.46403
2021-01-31,11.34393,50.13446,53.99578,47.33178
2021-02-01,7.96972,44.33346,64.38203,40.64965
2021-02-02,7.60349,44.75605,72.1031,42.45939
2021-02-03,8.01839,48.98194,64.75595,36.38051
2021-02-04,7.29905,47.13791,58.33167,36.65893
2021-02-05,6.68223,40.22281,50.90099,34.75638
2021-02-06,6.90421,41.95159,49.73149,35.63805
2021-02-07,5.61325,44.71763,52.41258,44.96519
2021-02-08,7.09574,38.95505,54.4413,38.05104
2021-02-09,7.17586,33.11563,44.95405,35.22041
2021-02-10,6.82502,28.8129,37.81773,30.0232
2021-02-11,6.53613,32.46254,40.15275,32.29698
2021-02-12,6.32844,37.99462,39.13441,34.94199
2021-02-13,9.48092,39.53131,44.18632,34.24593
2021-02-14,6.74119,42.14368,49.27403,41.57772
2021-02-15,8.00188,43.9877,59.32614,39.81438
2021-02-16,7.38206,46.86899,53.34341,38.74709
2021-02-17,12.22272,45.67806,50.24463,39.16473
2021-02-18,10.99145,44.8713,49.17458,39.30394
2021-02-19,8.73264,39.64656,41.29838,34.19953
2021-02-20,6.50048,36.80368,40.33175,31.46171
2021-02-21,5.82745,37.76411,41.56489,39.11832
2021-02-22,7.17957,40.79907,46.49349,35.77726
2021-02-23,6.56383,39.14713,50.40375,33.68909
2021-02-24,6.30182,39.10872,44.66764,35.22041
2021-02-25,6.12649,39.14713,40.20844,35.82366
2021-02-26,6.39702,32.57779,37.29265,27.74941
2021-02-27,4.66871,35.61275,37.23298,27.5638
2021-02-28,4.67568,39.91548,39.16225,36.05568
2021-03-01,4.48713,48.21359,49.66386,43.15545
2021-03-02,5.7202,38.49404,45.35582,36.3341
2021-03-03,5.31621,40.1844,43.26743,30.44083
2021-03-04,5.2817,40.33807,40.99606,30.16241
2021-03-05,5.41457,36.18901,38.8838,27.5638
2021-03-06,4.52284,40.87591,39.35717,33.64269
2021-03-07,4.22683,41.95159,43.41063,40.23201
2021-03-08,5.508,38.07145,42.90544,40.0464
2021-03-09,5.12523,39.33922,40.45506,35.45243
2021-03-10,5.31382,36.53476,39.16225,32.76102
2021-03-11,5.29884,36.65001,38.13198,32.5754
2021-03-12,5.59872,36.18901,38.68093,31.41531
2021-03-13,4.04215,59.35459,52.60352,30.53364
2021-03-14,4.21611,57.66423,48.49039,42.41299
2021-03-15,5.00241,46.13907,48.8842,38.88631
2021-03-16,4.66602,44.60238,48.60575,36.42691
2021-03-17,4.5612,42.37418,43.72091,34.15313
2021-03-18,4.43538,37.34152,42.51163,31.2761
2021-03-19,4.14589,37.91778,37.86944,31.04408
2021-03-20,3.39553,43.60353,39.86236,35.12761
2021-03-21,3.36001,46.60007,43.20776,40.69605
2021-03-22,4.39254,40.79907,46.39404,34.94199
2021-03-23,4.02548,37.9562,43.7408,35.31322
2021-03-24,4.21114,40.79907,40.78125,33.08584
2021-03-25,4.16524,35.03649,37.86546,31.87935
2021-03-26,4.4055,34.49865,35.36337,28.8167
2021-03-27,3.95314,41.2985,39.92998,32.85382
2021-03-28,3.75611,48.71302,40.13286,36.84454
2021-03-29,4.73819,41.60583,45.39957,36.98375
2021-03-30,4.30165,38.91663,39.57197,31.50812
2021-03-31,4.46819,37.80253,36.14702,30.16241
2021-04-01,5.34705,38.60929,38.96336,27.42459
2021-04-02,5.05073,38.57087,35.46282,25.89327
2021-04-03,3.76127,46.56165,39.20999,32.06496
2021-04-04,4.3191,45.63964,40.24821,31.3225
2021-04-05,6.46076,42.18209,44.60002,32.6218
2021-04-06,5.97306,42.8736,41.64047,32.43619
2021-04-07,9.29371,41.37533,39.06281,29.55916
2021-04-08,12.78932,41.529,36.75166,29.04872
2021-04-09,11.66354,34.99807,33.61708,30.25522
2021-04-10,6.50332,36.99577,30.77688,23.29466
2021-04-11,5.85906,44.06454,34.80647,32.43619
2021-04-12,7.49543,44.02612,41.87517,36.10208
2021-04-13,6.19145,39.60814,49.56044,31.18329
2021-04-14,7.90953,42.6431,41.36998,29.60556
2021-04-15,7.00424,46.02381,43.02876,31.55452
2021-04-16,5.97976,36.8421,35.54238,28.72389
2021-04-17,4.39863,38.95505,31.26616,27.5638
2021-04-18,4.39496,40.37648,32.96073,30.58004
2021-04-19,5.61454,36.99577,38.11209,32.529
2021-04-20,5.05291,35.99692,35.8805,31.78654
2021-04-21,5.83998,35.30541,33.97907,31.22969
2021-04-22,5.92583,32.96196,33.73642,28.72389
2021-04-23,7.84011,32.34729,31.29002,25.47563
2021-04-24,5.78744,79.33154,29.21357,25.19721
2021-04-25,5.09307,62.46638,30.5024,32.01856
2021-04-26,6.64735,39.18555,38.85993,32.11136
2021-04-27,5.74068,38.10987,34.44051,28.12064
2021-04-28,5.83468,36.88052,34.4604,29.93039
2021-04-29,5.0671,34.99807,33.07211,29.55916
2021-04-30,4.73779,32.73146,29.89379,27.14617
2021-05-01,3.36333,39.56972,32.68626,29.37354
2021-05-02,3.21116,38.07145,31.64405,31.60092
2021-05-03,4.22141,37.30311,39.32535,30.67285
2021-05-04,3.91511,35.65117,35.41906,25.56844
2021-05-05,3.23376,36.03534,32.0498,26.17169
2021-05-06,3.90418,34.95966,38.97529,29.41995
2021-05-07,3.60528,33.96081,34.92581,27.23897
2021-05-08,3.12207,35.19016,29.25732,25.98607
2021-05-09,2.87306,42.37418,30.0887,32.99303
2021-05-10,3.8133,38.49404,35.1963,32.90023
2021-05-11,3.6907,34.07606,32.45952,30.95127
2021-05-12,3.64727,35.26699,32.56294,27.6102
2021-05-13,3.81876,32.11678,28.60495,25.19721
2021-05-14,3.92618,29.38916,29.92561,26.58932
2021-05-15,2.74009,30.54168,25.1243,24.82598
2021-05-16,2.56032,40.6454,30.86439,33.7819
2021-05-17,3.41057,38.45562,32.9846,35.45243
2021-05-18,3.13888,29.35074,29.62329,27.88863
2021-05-19,2.53346,32.46254,26.44496,25.15081
2021-05-20,3.09414,30.8106,30.47853,29.46635
2021-05-21,3.20123,31.54053,27.67015,25.42923
2021-05-22,2.5389,26.04686,23.32232,26.91415
2021-05-23,2.3319,34.1529,27.53888,26.91415
2021-05-24,3.09604,31.15635,33.40626,27.84222
2021-05-25,2.97929,31.96311,31.66394,100.0
2021-05-26,3.51171,38.72454,32.3919,31.41531
2021-05-27,3.00159,33.34613,46.74012,31.46171
2021-05-28,2.70475,31.50211,40.62214,27.5638
2021-05-29,2.11569,30.19592,35.67365,22.87703
2021-05-30,2.16303,27.6988,35.8805,26.40371
2021-05-31,3.18032,32.96196,42.55539,27.98143
2021-06-01,3.25057,31.9247,45.02167,24.96519
2021-06-02,3.1357,31.84786,40.21639,24.40835
2021-06-03,3.20099,31.31002,37.71828,27.28538
2021-06-04,2.89917,30.65693,33.21134,25.42923
2021-06-05,2.42932,26.39262,28.52539,22.32018
2021-06-06,2.19499,36.22742,32.62659,28.7703
2021-06-07,2.88025,31.07952,38.50988,29.60556
2021-06-08,2.75605,33.46139,36.91475,27.70301
2021-06-09,3.107,28.54398,34.01089,27.00696
2021-06-10,2.87453,28.04456,32.82946,26.3573
2021-06-11,2.71966,28.77449,29.58749,24.91879
2021-06-12,1.94464,25.27852,26.73932,22.96983
2021-06-13,1.92835,27.27621,30.51036,27.88863
2021-06-14,2.76041,29.54283,35.25995,24.91879
2021-06-15,2.98104,32.88513,37.34038,24.91879
2021-06-16,2.85005,32.57779,34.99741,23.15545
2021-06-17,2.60546,30.19592,35.3952,26.3573
2021-06-18,2.45127,24.93276,27.70595,23.94431
2021-06-19,1.85763,25.97003,24.01845,21.16009
2021-06-20,2.50898,28.39031,28.39412,23.89791
2021-06-21,3.02817,31.00268,33.29488,25.80046
2021-06-22,2.8259,30.73376,33.79609,27.79582
2021-06-23,3.45784,29.88859,34.08647,24.82598
2021-06-24,3.04859,28.96657,29.79832,23.01624
2021-06-25,2.65829,25.16327,26.2222,21.94895
2021-06-26,2.10431,26.23895,24.89756,22.41299
2021-06-27,2.29172,28.31348,26.87059,23.94431
2021-06-28,2.78721,31.77103,34.09045,25.98607
2021-06-29,3.09867,32.3857,32.77377,22.78422
2021-06-30,7.37966,31.42527,32.88515,22.18097
2021-07-01,5.41239,29.19708,35.77707,24.36194
2021-07-02,5.74965,26.16212,32.75388,22.69141
2021-07-03,3.92526,30.42643,31.0235,26.2645
2021-07-04,3.64454,35.03649,31.37754,31.92575
2021-07-05,5.10898,31.57894,40.92446,31.74013
2021-07-06,14.3784,30.65693,36.82724,29.46635
2021-07-07,26.94092,29.15866,34.59962,29.41995
2021-07-08,25.90729,32.42412,35.34746,28.95591
2021-07-09,26.09994,25.35535,32.09753,26.03248
2021-07-10,12.83698,29.96542,29.25732,27.5174
2021-07-11,10.50365,31.2716,32.45156,31.22969
2021-07-12,14.33448,32.00153,37.86149,36.10208
2021-07-13,13.16586,33.53822,56.27511,30.76566
2021-07-14,18.79481,30.27276,41.15915,29.18793
2021-07-15,14.68012,38.60929,41.18302,32.06496
2021-07-16,12.14969,28.5824,32.86526,27.65661
2021-07-17,8.71162,28.12139,32.41576,27.98143
2021-07-18,9.06861,32.57779,34.79454,35.49883
2021-07-19,12.12727,31.88628,38.48203,33.92111
2021-07-20,12.53473,34.6139,38.59739,32.71461
2021-07-21,16.54911,32.19362,38.94745,31.97215
2021-07-22,13.77799,30.61851,37.51541,31.69373
2021-07-23,11.63876,30.31117,33.64493,30.67285
2021-07-24,7.76459,29.88859,31.23831,28.39907
2021-07-25,7.71963,33.30772,33.25112,32.6218
2021-07-26,9.28338,31.23319,37.80182,29.83758
2021-07-27,8.38064,34.11448,36.70392,32.01856
2021-07-28,10.33821,32.65462,34.32913,29.83758
2021-07-29,8.7284,29.81175,32.81753,31.09048
2021-07-30,7.58533,28.46715,29.96539,27.6102
2021-07-31,5.59367,29.61966,28.13556,25.19721
2021-08-01,5.41883,37.7257,34.15012,33.8283
2021-08-02,6.8729,35.03649,37.19718,30.0232
2021-08-03,7.18788,32.30887,35.86459,31.74013
2021-08-04,7.83632,32.3857,34.4604,31.87935
2021-08-05,7.62106,38.45562,36.14304,30.30162
2021-08-06,6.93794,38.64771,42.63892,30.30162
2021-08-07,5.17706,38.72454,31.16273,30.25522
2021-08-08,5.27149,43.79562,34.21377,35.26682
2021-08-09,6.96582,39.3008,39.28159,32.20417
2021-08-10,8.73767,52.40107,46.71227,32.06496
2021-08-11,15.67627,46.75374,40.24821,30.71925
2021-08-12,10.37184,40.87591,34.97354,30.0232
2021-08-13,8.26552,34.92124,31.4014,27.37819
2021-08-14,5.98891,36.30426,29.00274,28.07424
2021-08-15,5.52078,38.30195,29.51589,31.50812
2021-08-16,5.94091,38.10987,34.2615,35.96287
2021-08-17,7.33382,40.49174,39.93396,30.62645
2021-08-18,6.89392,38.91663,37.57508,30.34802
2021-08-19,8.07263,39.18555,36.28624,30.90487
2021-08-20,8.19384,35.9585,33.45399,27.84222
2021-08-21,4.71288,40.45332,30.56605,28.63109
2021-08-22,4.36457,40.6454,33.9552,32.5754
2021-08-23,5.73895,41.87475,40.54656,32.5754
2021-08-24,5.37974,40.33807,41.545,30.81206
2021-08-25,6.60013,37.80253,36.42547,32.15777
2021-08-26,5.43277,35.07491,33.56935,28.7703
2021-08-27,4.52392,38.03303,32.18505,26.3109
2021-08-28,3.54497,35.38225,28.87147,23.99071
2021-08-29,3.51405,42.22051,32.24869,29.69837
2021-08-30,4.72203,40.56857,37.80977,30.34802
2021-08-31,4.64898,39.76181,39.3333,32.20417
2021-09-01,5.56379,38.99346,38.6133,30.53364
2021-09-02,5.05049,38.45562,36.53685,25.66125
2021-09-03,5.30657,33.46139,33.58526,28.25986
2021-09-04,3.20761,32.42412,28.67258,27.74941
2021-09-05,3.08489,39.72339,32.05775,30.39443
2021-09-06,4.13513,38.10987,37.84557,31.50812
2021-09-07,3.79221,39.95389,39.75098,28.16705
2021-09-08,4.39934,35.19016,35.52249,23.57308
2021-09-09,4.06304,34.03764,36.27829,24.64037
2021-09-10,3.51954,31.9247,30.9519,20.74245
2021-09-11,2.71074,30.61851,28.91125,19.86078
2021-09-12,2.55339,37.30311,33.50173,27.88863
2021-09-13,3.3909,36.11217,39.66744,29.83758
2021-09-14,3.40352,36.30426,38.43828,24.36194
2021-09-15,4.24579,35.76642,37.93706,21.67053
2021-09-16,3.40014,28.46715,31.04339,21.3457
2021-09-17,3.16994,25.77794,26.26596,19.30394
2021-09-18,2.48957,27.12255,24.16961,18.7935
2021-09-19,2.35222,26.89204,27.90882,21.48491
2021-09-20,2.2904,26.08528,22.84498,18.37587
2021-09-21,2.27943,33.0388,25.51414,21.76334
2021-09-22,2.46974,34.99807,33.48184,28.7703
2021-09-23,3.97992,38.34037,41.78766,23.7587
2021-09-24,7.39784,32.73146,36.73574,24.59396
2021-09-25,12.51806,40.26123,33.35852,23.52668
2021-09-26,6.84512,37.57203,33.64891,30.67285
2021-09-27,6.99715,39.99231,40.28799,25.70765
2021-09-28,5.48114,36.45793,38.02458,29.18793
2021-09-29,4.96423,33.30772,36.87497,26.72853
2021-09-30,4.1582,31.23319,34.65531,21.62412
2021-10-01,4.0438,30.38801,32.58283,22.18097
2021-10-02,2.76771,29.42758,28.48164,21.57772
2021-10-03,2.67707,30.65693,28.49357,22.92343
2021-10-04,2.85198,38.53246,33.3625,24.77958
2021-10-05,3.59493,38.49404,37.39607,24.03712
2021-10-06,3.29919,36.80368,38.50192,24.77958
2021-10-07,3.3064,36.41951,34.0825,21.80974
2021-10-08,2.81342,31.0411,29.69489,20.83526
2021-10-09,2.18034,29.73492,25.28342,18.09744
2021-10-10,2.14353,35.88167,27.95656,22.5058
2021-10-11,2.48517,41.49058,32.87322,27.5174
2021-10-12,3.22612,37.30311,37.83364,22.87703
2021-10-13,3.20496,35.07491,46.01217,20.18561
2021-10-14,3.19242,41.56742,34.03874,34.43155
2021-10-15,3.77327,36.03534,33.62902,27.65661
2021-10-16,2.21535,34.6139,28.9192,20.41763
2021-10-17,2.138,38.80138,31.52074,24.68677
2021-10-18,3.39879,35.34383,36.60447,21.39211
2021-10-19,3.26971,34.42182,33.91543,19.62877
2021-10-20,2.8676,32.53937,31.37356,19.44315
2021-10-21,2.61694,31.34844,32.03389,22.18097
2021-10-22,2.44241,31.23319,28.99478,20.27842
2021-10-23,2.02812,29.6965,24.8737,17.72621
2021-10-24,1.90871,33.65347,29.20561,21.02088
2021-10-25,3.31798,34.95966,33.34659,20.13921
2021-10-26,2.77237,31.88628,32.3004,20.27842
2021-10-27,3.02546,34.22973,31.08317,22.04176
2021-10-28,3.15115,32.00153,28.43788,18.8399
2021-10-29,3.56179,30.8106,24.94928,18.00464
2021-10-30,2.40778,28.04456,21.942,14.80278
2021-10-31,2.6797,34.72915,27.09336,18.65429
2021-11-01,3.99833,32.80829,33.97509,21.48491
2021-11-02,3.49901,35.45908,32.29643,19.81438
2021-11-03,5.05507,35.4975,31.93046,19.72157
2021-11-04,4.29209,34.3834,29.95345,17.07656
2021-11-05,3.79316,28.12139,25.83237,17.67981
2021-11-06,2.51574,31.61736,23.27459,16.98375
2021-11-07,2.25249,37.45678,29.04252,20.0928
2021-11-08,2.90108,37.9562,34.58769,22.5986
2021-11-09,2.6373,39.14713,34.84625,22.08816
2021-11-10,2.75849,37.53361,29.96937,19.48955
2021-11-11,2.83845,36.91893,29.7466,18.74709
2021-11-12,2.67059,33.46139,26.7791,17.26218
2021-11-13,2.23983,32.03995,24.75834,17.587
2021-11-14,2.10733,37.37994,28.86351,20.74245
2021-11-15,2.94105,35.92009,34.78658,21.39211
2021-11-16,2.94554,39.56972,34.75476,20.51044
2021-11-17,5.61798,36.30426,34.1899,20.0464
2021-11-18,4.69289,31.77103,52.35291,18.60788
2021-11-19,3.90936,26.00845,43.4703,14.19953
2021-11-20,2.80276,33.57664,33.15963,15.77726
2021-11-21,2.82887,41.49058,37.43585,20.32482
2021-11-22,3.63553,35.57433,44.2261,22.32018
2021-11-23,3.5069,35.76642,52.40065,20.27842
2021-11-24,9.5429,37.22627,46.99073,19.02552
2021-11-25,7.54286,41.64425,40.03739,20.97447
2021-11-26,6.94487,34.65232,37.82171,20.0464
2021-11-27,5.15533,28.85132,31.18262,18.42227
2021-11-28,4.69331,36.49635,37.74613,22.5522
2021-11-29,8.72039,38.22512,42.35649,22.69141
2021-11-30,5.58804,37.7257,41.70014,21.3457
2021-12-01,12.18365,35.76642,40.14081,19.48955
2021-12-02,12.20438,33.57664,40.11694,19.16473
2021-12-03,12.47287,30.15751,35.58614,19.07192
2021-12-04,5.91955,32.80829,48.04089,21.71693
2021-12-05,5.02953,39.33922,46.7441,21.85614
2021-12-06,6.85729,37.14944,45.3956,22.32018
2021-12-07,6.52023,33.76872,45.19272,23.89791
2021-12-08,14.87581,37.7257,43.5061,23.7587
2021-12-09,12.2148,35.53592,41.08357,21.57772
2021-12-10,9.77534,31.9247,36.44536,21.39211
2021-12-11,6.67191,31.07952,34.01487,19.72157
2021-12-12,5.8813,41.26008,39.54811,23.66589
2021-12-13,8.83646,44.14137,51.64087,23.89791
2021-12-14,7.70777,36.95735,45.69394,22.5522
2021-12-15,11.11413,34.3834,42.86566,24.36194
2021-12-16,14.7433,32.65462,40.00954,23.01624
2021-12-17,6.73653,31.69419,37.14944,20.97447
2021-12-18,4.77358,31.31002,36.28227,20.55684
2021-12-19,4.27259,38.80138,42.25307,24.87238
2021-12-20,5.71561,36.57318,49.62011,26.49651
2021-12-21,5.44951,38.87821,53.0212,22.96983
2021-12-22,5.4618,33.23088,48.50232,21.76334
2021-12-23,4.7843,34.42182,47.17371,46.72853
2021-12-24,3.95127,30.77218,41.05573,17.587
2021-12-25,2.97994,32.1552,37.09773,20.41763
2021-12-26,3.11793,41.72109,43.54588,25.42923
2021-12-27,4.29152,43.48828,50.01392,23.71229
2021-12-28,4.61022,38.34037,54.19865,22.27378
2021-12-29,4.40864,37.49519,46.10366,21.53132
2021-12-30,3.83802,33.84556,42.42412,20.88167
2021-12-31,3.46666,33.46139,37.76204,15.59164
2022-01-01,2.53759,35.68958,38.27121,20.23201
2022-01-02,2.58761,42.48943,45.42742,26.40371
2022-01-03,3.58808,44.29504,53.18031,22.41299
2022-01-04,3.65775,42.37418,57.12239,24.22273
2022-01-05,3.47747,44.44871,55.10959,24.40835
2022-01-06,3.19461,46.4464,53.44285,24.36194
2022-01-07,3.12062,48.52093,51.438,23.89791
2022-01-08,2.39339,51.90165,48.01304,24.12993
2022-01-09,2.37727,55.01344,50.1253,29.14153
2022-01-10,3.33999,44.98655,54.21058,28.95591
2022-01-11,2.98518,49.86553,53.34738,24.03712
2022-01-12,3.02417,46.40799,52.69899,25.38283
2022-01-13,2.97682,45.71648,63.60237,25.89327
2022-01-14,3.09954,39.26238,47.05437,24.22273
2022-01-15,2.00022,44.37187,43.02876,24.08352
2022-01-16,1.85365,50.21129,47.1578,28.67749
2022-01-17,2.48656,46.29273,56.96328,28.30626
2022-01-18,2.31474,45.25547,52.96948,25.52204
2022-01-19,2.79834,46.56165,49.49679,26.2645
2022-01-20,3.59116,46.40799,53.87246,31.41531
2022-01-21,3.48474,45.9854,47.39249,24.73317
2022-01-22,3.00862,42.14368,43.17196,24.50116
2022-01-23,3.18978,51.32539,49.27005,27.47099
2022-01-24,4.61788,45.52439,57.43267,25.89327
2022-01-25,7.80236,58.47099,54.07534,25.84686
2022-01-26,15.39233,41.2985,51.53745,26.03248
2022-01-27,11.31785,38.95505,43.35096,23.20185
2022-01-28,8.92612,34.46023,35.28779,18.88631
2022-01-29,6.8737,38.72454,35.15255,22.13457
2022-01-30,5.9623,40.53015,36.13508,21.57772
2022-01-31,5.32703,40.91432,34.79454,23.7587
2022-02-01,5.23036,45.1018,38.62524,23.34106
2022-02-02,8.02972,50.63388,49.79116,29.14153
2022-02-03,10.42554,49.75028,59.17498,26.03248
2022-02-04,10.53306,46.86899,53.81677,28.58468
2022-02-05,11.28589,50.05762,50.87712,30.99767
2022-02-06,10.01173,57.08797,52.01877,34.84918
2022-02-07,12.20844,48.32885,59.21078,30.62645
2022-02-08,10.1243,45.56281,55.12152,28.8631
2022-02-09,13.12726,44.8713,54.05942,26.96055
2022-02-10,11.3753,38.26354,50.91292,29.79118
2022-02-11,9.33653,38.07145,48.0926,28.12064
2022-02-12,7.27337,43.83403,44.26588,27.23897
2022-02-13,6.51654,48.36726,48.30343,33.54988
2022-02-14,8.39855,38.03303,54.79931,28.58468
2022-02-15,9.26191,38.95505,53.19225,29.37354
2022-02-16,16.61567,42.25893,49.68375,25.89327
2022-02-17,13.06856,41.529,49.15867,28.7703
2022-02-18,11.99355,44.67921,46.78388,29.37354
2022-02-19,7.38339,71.11025,53.72528,41.20649
2022-02-20,6.4959,80.48405,68.3082,36.19489
2022-02-21,8.34346,71.80176,90.89462,31.74013
2022-02-22,7.73524,65.73184,66.37097,28.72389
2022-02-23,12.83337,59.393,52.81435,30.44083
2022-02-24,10.66069,50.94122,51.58518,26.86774
2022-02-25,8.07788,42.91202,42.51163,24.12993
2022-02-26,6.00255,51.32539,38.14391,27.37819
2022-02-27,5.26656,50.94122,40.27208,29.60556
2022-02-28,7.2931,44.10295,40.72556,26.49651
